"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87","ninVerification","Getlinked-Candidates","Sun Mar 02 20:12:42 GMT 2025","passed","Sun Mar 02 20:12:42 GMT 2025","ninVerification","Interview","",""
"","153","ID verification","Getlinked-Candidates","Sun Mar 02 20:12:39 GMT 2025","passed","Sun Mar 02 20:12:39 GMT 2025","Take Assessment > ID Verification","Assessment","",""
"","195","verify interview candidate-Invalid Token","Getlinked-Candidates","Sun Mar 02 20:12:41 GMT 2025","passed","Sun Mar 02 20:12:41 GMT 2025","Verify interview candidate","Interview","",""
"","131","submitFeedback-invalidAssessmentID","Getlinked-Candidates","Sun Mar 02 20:12:45 GMT 2025","passed","Sun Mar 02 20:12:45 GMT 2025","Feedback","Interview","",""
"","119","ID verification-No Auth","Getlinked-Candidates","Sun Mar 02 20:12:40 GMT 2025","passed","Sun Mar 02 20:12:40 GMT 2025","Take Assessment > ID Verification","Assessment","",""
"","156","submit interview-No Auth","Getlinked-Candidates","Sun Mar 02 20:12:44 GMT 2025","passed","Sun Mar 02 20:12:44 GMT 2025","Submit interview","Interview","",""
"","236","submit assessment","Getlinked-Candidates","Sun Mar 02 20:12:40 GMT 2025","passed","Sun Mar 02 20:12:40 GMT 2025","Take Assessment > Submit Assessment","Assessment","",""
"","86","submitFeedback-emptyFields","Getlinked-Candidates","Sun Mar 02 20:12:45 GMT 2025","passed","Sun Mar 02 20:12:45 GMT 2025","Feedback","Interview","",""
"","75","submit interview","Getlinked-Candidates","Sun Mar 02 20:12:44 GMT 2025","passed","Sun Mar 02 20:12:44 GMT 2025","Submit interview","Interview","",""
"","118","verify interview candidate- Empty Fields","Getlinked-Candidates","Sun Mar 02 20:12:41 GMT 2025","passed","Sun Mar 02 20:12:42 GMT 2025","Verify interview candidate","Interview","",""
"","126","mark interview as started-Already accepted invite","Getlinked-Candidates","Sun Mar 02 20:12:43 GMT 2025","failed","Sun Mar 02 20:12:43 GMT 2025","Mark interview as started","Interview","",""
"","93","accept interview invitatio-Invalid IV_Token","Getlinked-Candidates","Sun Mar 02 20:12:41 GMT 2025","passed","Sun Mar 02 20:12:41 GMT 2025","Accept interview invitation","Interview","",""
